0.000,0.000,0.804,0.803,0.805
0.000,0.000,0.803,0.804,0.803
0.000,0.000,0.804,0.804,0.805
0.000,0.000,0.804,0.803,0.803
0.000,0.000,0.804,0.803,0.804
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.803,0.803,0.803
0.000,0.000,0.803,0.804,0.803
0.000,0.000,0.803,0.804,0.804
0.000,0.000,0.804,0.803,0.803
0.000,0.000,0.803,0.803,0.803
0.000,0.000,0.803,0.802,0.803
0.000,0.000,0.803,0.804,0.805
0.000,0.000,0.804,0.804,0.803
0.000,0.000,0.803,0.804,0.804
0.000,0.000,0.804,0.803,0.805
0.000,0.000,0.804,0.804,0.805
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.803,0.804,0.803
0.000,0.000,0.804,0.804,0.805
0.000,0.000,0.804,0.803,0.804
0.000,0.000,0.803,0.804,0.804
0.000,0.000,0.804,0.803,0.804
0.000,0.000,0.803,0.803,0.803
0.000,0.000,0.804,0.803,0.803
0.000,0.000,0.803,0.804,0.803
0.000,0.000,0.805,0.804,0.805
0.000,0.000,0.804,0.802,0.804
0.000,0.000,0.802,0.804,0.803
0.000,0.000,0.803,0.804,0.803
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.803,0.805
0.000,0.000,0.805,0.804,0.804
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.803,0.804
0.000,0.000,0.804,0.803,0.804
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.803,0.803,0.805
0.000,0.000,0.804,0.804,0.803
0.000,0.000,0.804,0.804,0.805
0.000,0.000,0.804,0.803,0.804
0.000,0.000,0.803,0.804,0.803
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.803,0.804
0.000,0.000,0.804,0.804,0.803
0.000,0.000,0.804,0.804,0.805
0.000,0.000,0.805,0.804,0.804
0.000,0.000,0.804,0.804,0.803
0.000,0.000,0.803,0.803,0.804
0.000,0.000,0.804,0.803,0.805
