0.000,0.000,0.804,0.803,0.805
0.000,0.000,0.806,0.804,0.804
0.000,0.000,0.805,0.803,0.805
0.000,0.000,0.805,0.804,0.804
0.000,0.000,0.803,0.804,0.804
0.000,0.000,0.805,0.804,0.804
0.000,0.000,0.804,0.805,0.804
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.805,0.804
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.804,0.805
0.000,0.000,0.805,0.804,0.804
0.000,0.000,0.805,0.804,0.803
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.804,0.805
0.000,0.000,0.804,0.804,0.803
0.000,0.000,0.805,0.803,0.805
0.000,0.000,0.805,0.804,0.805
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.803,0.803
0.000,0.000,0.804,0.802,0.807
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.804,0.805
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.809,0.804
0.000,0.000,0.803,0.804,0.804
0.000,0.000,0.804,0.804,0.803
0.000,0.000,0.803,0.804,0.805
0.000,0.000,0.804,0.804,0.805
0.000,0.000,0.804,0.805,0.804
0.000,0.000,0.801,0.803,0.804
0.000,0.000,0.804,0.804,0.805
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.805,0.804,0.803
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.803,0.804,0.804
0.000,0.000,0.804,0.805,0.805
0.000,0.000,0.804,0.804,0.805
0.000,0.000,0.805,0.805,0.804
0.000,0.000,0.804,0.804,0.803
0.000,0.000,0.803,0.804,0.804
0.000,0.000,0.804,0.805,0.804
0.000,0.000,0.804,0.803,0.804
0.000,0.000,0.804,0.805,0.805
0.000,0.000,0.804,0.804,0.803
0.000,0.000,0.804,0.804,0.804
0.000,0.000,0.803,0.804,0.803
